ID,Position,Finishing,HeadingAccuracy,ShortPassing,Dribbling,FKAccuracy,LongPassing,Acceleration,Reactions,Stamina,LongShots,Marking,Penalties
13899,240628,CM,39.0,45.0,67.0,62.0,37.0,62.0,59.0,61.0,65.0,45.0,42.0,45.0
13900,220149,LB,52.0,58.0,62.0,63.0,49.0,54.0,64.0,68.0,59.0,33.0,60.0,47.0
13901,232949,CDM,39.0,60.0,53.0,56.0,38.0,46.0,55.0,59.0,92.0,37.0,63.0,44.0
13902,241653,LCB,50.0,58.0,61.0,60.0,58.0,60.0,65.0,57.0,62.0,66.0,59.0,47.0
13903,193013,GK,11.0,16.0,12.0,12.0,15.0,29.0,28.0,56.0,28.0,11.0,14.0,17.0
13904,214007,CAM,54.0,51.0,65.0,63.0,53.0,61.0,60.0,60.0,73.0,61.0,29.0,63.0
13905,222199,CB,46.0,58.0,54.0,38.0,35.0,52.0,60.0,60.0,74.0,36.0,57.0,30.0
13906,229367,ST,62.0,59.0,51.0,58.0,46.0,38.0,71.0,60.0,57.0,56.0,16.0,61.0
13907,238071,RB,50.0,56.0,54.0,69.0,34.0,40.0,73.0,58.0,63.0,37.0,64.0,43.0
13908,240119,RM,53.0,50.0,61.0,62.0,33.0,55.0,91.0,49.0,64.0,45.0,36.0,42.0
13909,243703,ST,60.0,43.0,52.0,63.0,37.0,35.0,74.0,61.0,64.0,55.0,36.0,51.0
13910,210424,CB,22.0,59.0,45.0,34.0,27.0,46.0,60.0,42.0,37.0,16.0,59.0,25.0
13911,226552,CDM,38.0,69.0,67.0,58.0,42.0,66.0,62.0,71.0,67.0,60.0,60.0,54.0
13912,227576,CDM,51.0,54.0,63.0,62.0,50.0,54.0,68.0,69.0,70.0,45.0,61.0,56.0
13913,239096,CDM,30.0,61.0,65.0,55.0,31.0,63.0,56.0,54.0,59.0,29.0,59.0,38.0
13914,240888,GK,6.0,14.0,22.0,14.0,12.0,18.0,38.0,50.0,22.0,5.0,8.0,17.0
13915,226553,RB,29.0,46.0,31.0,64.0,37.0,36.0,76.0,62.0,75.0,27.0,61.0,42.0
13916,229881,ST,59.0,53.0,46.0,64.0,65.0,30.0,80.0,56.0,46.0,64.0,30.0,63.0
13917,231929,ST,64.0,60.0,53.0,56.0,32.0,34.0,74.0,54.0,57.0,58.0,18.0,55.0
13918,232185,RWB,48.0,45.0,61.0,64.0,48.0,54.0,76.0,55.0,68.0,49.0,57.0,50.0
13919,240633,LM,60.0,39.0,57.0,64.0,38.0,35.0,85.0,42.0,52.0,55.0,20.0,58.0
13920,192761,LB,31.0,56.0,57.0,58.0,54.0,57.0,76.0,57.0,68.0,38.0,60.0,47.0
13921,204282,ST,64.0,65.0,44.0,67.0,51.0,53.0,78.0,63.0,32.0,58.0,20.0,49.0
13922,215546,GK,18.0,16.0,24.0,18.0,16.0,21.0,25.0,58.0,25.0,17.0,21.0,27.0
13923,240634,CB,29.0,66.0,49.0,41.0,27.0,42.0,47.0,53.0,55.0,35.0,63.0,45.0
13924,243706,CDM,31.0,50.0,64.0,53.0,56.0,59.0,60.0,62.0,74.0,51.0,62.0,41.0
13925,189434,RWB,45.0,49.0,62.0,49.0,36.0,59.0,66.0,59.0,82.0,61.0,60.0,31.0
13926,238587,CDM,41.0,60.0,65.0,62.0,40.0,60.0,60.0,55.0,67.0,51.0,59.0,52.0
13927,241403,LM,61.0,53.0,69.0,63.0,60.0,67.0,69.0,53.0,42.0,58.0,62.0,41.0
13928,241659,ST,62.0,58.0,46.0,58.0,32.0,29.0,80.0,57.0,65.0,55.0,38.0,66.0
13929,242683,LM,40.0,47.0,61.0,73.0,46.0,51.0,77.0,52.0,50.0,47.0,38.0,67.0
13930,244219,LB,39.0,60.0,59.0,63.0,54.0,49.0,70.0,53.0,73.0,36.0,59.0,36.0
13931,225532,CB,32.0,50.0,66.0,62.0,41.0,61.0,73.0,62.0,69.0,36.0,60.0,33.0
13932,235516,LB,41.0,36.0,64.0,61.0,52.0,65.0,75.0,56.0,67.0,58.0,57.0,38.0
13933,237308,ST,57.0,53.0,59.0,61.0,43.0,45.0,94.0,57.0,61.0,48.0,38.0,57.0
13934,242172,LM,47.0,29.0,57.0,68.0,58.0,58.0,73.0,50.0,55.0,36.0,28.0,38.0
13935,243452,RW,58.0,42.0,51.0,71.0,42.0,49.0,81.0,50.0,50.0,46.0,20.0,57.0
13936,53756,GK,16.0,15.0,25.0,12.0,14.0,13.0,35.0,62.0,44.0,20.0,17.0,26.0
13937,188924,RB,44.0,47.0,59.0,56.0,51.0,55.0,62.0,47.0,65.0,48.0,56.0,42.0
13938,237053,CM,46.0,38.0,68.0,60.0,41.0,64.0,65.0,61.0,64.0,42.0,48.0,40.0
13939,244477,CAM,57.0,39.0,62.0,72.0,48.0,64.0,76.0,51.0,45.0,43.0,35.0,52.0
13940,235519,RCB,15.0,61.0,64.0,56.0,18.0,62.0,58.0,54.0,45.0,31.0,61.0,24.0
13941,189695,LM,57.0,30.0,57.0,67.0,67.0,55.0,78.0,46.0,75.0,49.0,34.0,60.0
13942,192255,CAM,51.0,40.0,66.0,61.0,54.0,50.0,65.0,61.0,52.0,58.0,34.0,56.0
13943,210944,LW,57.0,62.0,50.0,64.0,35.0,36.0,74.0,63.0,67.0,56.0,38.0,59.0
13944,223744,RCM,58.0,43.0,59.0,63.0,56.0,56.0,73.0,53.0,50.0,53.0,36.0,57.0
13945,231936,CB,22.0,57.0,59.0,40.0,20.0,64.0,62.0,51.0,60.0,25.0,62.0,24.0
13946,237312,RW,55.0,42.0,58.0,62.0,56.0,52.0,72.0,61.0,48.0,58.0,29.0,60.0
13947,239360,CB,23.0,60.0,57.0,42.0,32.0,58.0,50.0,51.0,65.0,30.0,58.0,45.0
13948,240128,GK,5.0,10.0,24.0,9.0,11.0,25.0,27.0,60.0,28.0,6.0,20.0,16.0
13949,241408,CAM,50.0,53.0,63.0,60.0,44.0,60.0,70.0,52.0,64.0,53.0,40.0,38.0
13950,242944,RCB,17.0,42.0,36.0,37.0,27.0,29.0,46.0,52.0,57.0,24.0,66.0,32.0
13951,152065,LB,47.0,52.0,67.0,67.0,63.0,58.0,60.0,52.0,69.0,44.0,48.0,52.0
13952,239617,LDM,44.0,55.0,69.0,56.0,42.0,65.0,61.0,62.0,37.0,50.0,59.0,47.0
13953,243713,CB,26.0,58.0,36.0,32.0,33.0,29.0,52.0,53.0,53.0,25.0,58.0,45.0
13954,243969,ST,59.0,54.0,49.0,60.0,34.0,29.0,64.0,60.0,59.0,51.0,28.0,62.0
13955,245249,CM,50.0,47.0,71.0,64.0,51.0,62.0,71.0,63.0,68.0,43.0,48.0,56.0
13956,210690,GK,20.0,16.0,29.0,12.0,13.0,27.0,42.0,56.0,31.0,19.0,11.0,16.0
13957,228098,LCB,16.0,57.0,59.0,23.0,27.0,52.0,40.0,54.0,53.0,19.0,61.0,34.0
13958,229378,CM,39.0,53.0,64.0,65.0,30.0,59.0,74.0,64.0,64.0,38.0,61.0,33.0
13959,232194,LB,30.0,60.0,63.0,49.0,49.0,57.0,61.0,54.0,73.0,57.0,65.0,42.0
13960,242178,GK,6.0,14.0,18.0,6.0,10.0,15.0,28.0,56.0,19.0,7.0,20.0,15.0
13961,242434,CM,56.0,50.0,64.0,65.0,47.0,61.0,64.0,58.0,53.0,55.0,47.0,50.0
13962,204291,ST,59.0,55.0,60.0,65.0,66.0,45.0,65.0,57.0,45.0,57.0,24.0,61.0
13963,228611,GK,16.0,11.0,23.0,19.0,20.0,21.0,44.0,56.0,32.0,12.0,13.0,24.0
13964,202244,GK,17.0,13.0,39.0,15.0,14.0,36.0,41.0,54.0,39.0,13.0,12.0,21.0
13965,203268,CAM,53.0,40.0,59.0,67.0,35.0,49.0,87.0,59.0,68.0,51.0,42.0,53.0
13966,236804,LB,33.0,50.0,49.0,58.0,32.0,35.0,71.0,60.0,67.0,32.0,54.0,44.0
13967,234501,RB,37.0,43.0,57.0,56.0,36.0,50.0,82.0,58.0,69.0,35.0,58.0,50.0
13968,246277,LB,32.0,51.0,49.0,45.0,39.0,40.0,67.0,64.0,63.0,38.0,61.0,45.0
13969,226822,RM,60.0,44.0,59.0,66.0,60.0,48.0,74.0,61.0,51.0,63.0,30.0,59.0
13970,238854,CDM,44.0,44.0,64.0,58.0,34.0,63.0,66.0,48.0,73.0,48.0,64.0,38.0
13971,221447,CB,20.0,51.0,53.0,36.0,29.0,44.0,68.0,55.0,74.0,30.0,60.0,39.0
13972,225543,GK,15.0,21.0,29.0,20.0,12.0,26.0,41.0,56.0,25.0,16.0,11.0,25.0
13973,239623,CM,35.0,54.0,69.0,61.0,43.0,62.0,66.0,58.0,62.0,35.0,65.0,53.0
13974,241927,LW,48.0,47.0,62.0,66.0,54.0,54.0,67.0,55.0,65.0,44.0,57.0,55.0
13975,236296,LM,55.0,55.0,59.0,64.0,38.0,54.0,71.0,58.0,63.0,56.0,33.0,60.0
13976,178696,RB,35.0,57.0,59.0,66.0,63.0,39.0,53.0,60.0,74.0,59.0,54.0,42.0
13977,231945,ST,61.0,67.0,47.0,55.0,28.0,25.0,64.0,57.0,48.0,49.0,32.0,58.0
13978,169481,CB,35.0,55.0,55.0,51.0,40.0,50.0,68.0,59.0,75.0,39.0,64.0,41.0
13979,236297,RM,57.0,44.0,61.0,63.0,35.0,56.0,77.0,56.0,59.0,47.0,26.0,36.0
13980,215562,RB,29.0,42.0,53.0,61.0,55.0,42.0,76.0,55.0,73.0,28.0,56.0,36.0
13981,224266,ST,64.0,63.0,55.0,55.0,40.0,47.0,63.0,56.0,63.0,61.0,30.0,71.0
13982,228106,CB,17.0,57.0,48.0,26.0,22.0,47.0,53.0,50.0,63.0,16.0,62.0,24.0
13983,231178,CB,18.0,66.0,53.0,31.0,23.0,46.0,47.0,51.0,57.0,20.0,59.0,34.0
13984,241930,CB,26.0,60.0,59.0,33.0,35.0,26.0,65.0,45.0,68.0,30.0,60.0,42.0
13985,199691,RB,29.0,58.0,54.0,49.0,44.0,49.0,67.0,61.0,65.0,38.0,67.0,49.0
13986,231947,ST,61.0,68.0,45.0,57.0,28.0,24.0,49.0,58.0,58.0,47.0,53.0,56.0
13987,232203,LM,60.0,54.0,56.0,63.0,49.0,44.0,72.0,55.0,63.0,55.0,36.0,50.0
13988,245003,RCB,24.0,55.0,51.0,26.0,22.0,47.0,54.0,47.0,58.0,27.0,57.0,39.0
13989,170252,ST,60.0,59.0,53.0,55.0,42.0,41.0,78.0,69.0,76.0,44.0,36.0,56.0
13990,229901,CB,25.0,58.0,55.0,50.0,31.0,53.0,40.0,50.0,58.0,26.0,58.0,40.0
13991,232461,CB,32.0,49.0,70.0,45.0,34.0,61.0,68.0,63.0,69.0,34.0,55.0,41.0
13992,241165,LW,59.0,45.0,54.0,68.0,43.0,42.0,65.0,49.0,67.0,48.0,22.0,55.0
13993,198927,RWB,45.0,56.0,62.0,49.0,46.0,58.0,63.0,57.0,74.0,51.0,62.0,52.0
13994,243727,CB,28.0,60.0,36.0,26.0,34.0,28.0,58.0,46.0,63.0,20.0,70.0,48.0
13995,228368,RB,32.0,55.0,52.0,60.0,40.0,46.0,70.0,59.0,53.0,35.0,55.0,47.0
13996,209169,CB,18.0,57.0,54.0,47.0,28.0,38.0,45.0,55.0,73.0,24.0,55.0,33.0
13997,227601,LB,36.0,43.0,64.0,60.0,44.0,62.0,75.0,56.0,71.0,49.0,62.0,49.0
13998,235537,CM,65.0,63.0,68.0,53.0,36.0,59.0,66.0,63.0,56.0,59.0,32.0,65.0
13999,237329,CM,36.0,41.0,64.0,62.0,46.0,62.0,68.0,54.0,63.0,46.0,54.0,47.0
14000,242705,CAM,54.0,44.0,69.0,60.0,60.0,60.0,67.0,55.0,60.0,53.0,50.0,62.0
14001,245265,LB,30.0,55.0,57.0,60.0,32.0,50.0,75.0,52.0,61.0,22.0,59.0,49.0
14002,180753,LW,67.0,61.0,59.0,62.0,49.0,35.0,61.0,59.0,63.0,59.0,54.0,67.0
14003,231954,CDM,44.0,52.0,62.0,53.0,37.0,55.0,62.0,58.0,72.0,39.0,69.0,45.0
14004,241170,ST,70.0,63.0,51.0,63.0,36.0,32.0,56.0,60.0,57.0,62.0,21.0,71.0
14005,227603,LB,30.0,41.0,60.0,63.0,45.0,59.0,77.0,54.0,74.0,32.0,50.0,37.0
14006,239635,RB,47.0,46.0,63.0,55.0,39.0,55.0,78.0,54.0,68.0,42.0,50.0,48.0
14007,237332,ST,61.0,38.0,57.0,64.0,29.0,30.0,85.0,59.0,66.0,57.0,13.0,63.0
14008,239892,CF,64.0,53.0,56.0,67.0,45.0,40.0,75.0,54.0,54.0,61.0,21.0,67.0
14009,244500,LB,39.0,53.0,50.0,55.0,46.0,54.0,64.0,59.0,65.0,54.0,54.0,51.0
14010,205589,RCM,38.0,52.0,63.0,60.0,46.0,59.0,86.0,63.0,86.0,53.0,63.0,53.0
14011,240661,CAM,40.0,40.0,68.0,69.0,57.0,62.0,68.0,54.0,53.0,46.0,43.0,58.0
14012,239382,GK,20.0,30.0,28.0,30.0,10.0,20.0,34.0,54.0,16.0,20.0,11.0,45.0
14013,186646,CB,20.0,60.0,61.0,47.0,41.0,55.0,53.0,59.0,92.0,27.0,65.0,50.0
14014,189206,LCM,28.0,50.0,66.0,58.0,63.0,63.0,70.0,49.0,74.0,58.0,55.0,37.0
14015,214039,RB,36.0,61.0,52.0,54.0,28.0,59.0,59.0,58.0,56.0,49.0,60.0,37.0
14016,234519,LDM,28.0,62.0,50.0,37.0,36.0,42.0,59.0,61.0,61.0,27.0,63.0,44.0
14017,235799,CM,49.0,59.0,65.0,59.0,39.0,60.0,72.0,62.0,66.0,54.0,62.0,44.0
14018,245527,CM,44.0,63.0,69.0,62.0,39.0,66.0,67.0,59.0,59.0,37.0,53.0,48.0
14019,246039,RB,29.0,53.0,58.0,56.0,53.0,42.0,75.0,54.0,57.0,48.0,56.0,41.0
14020,235288,CAM,42.0,46.0,63.0,68.0,51.0,59.0,69.0,52.0,44.0,42.0,33.0,47.0
14021,241688,LB,33.0,50.0,45.0,58.0,37.0,42.0,68.0,60.0,59.0,47.0,59.0,40.0
14022,245016,CM,43.0,52.0,66.0,59.0,45.0,64.0,75.0,58.0,66.0,48.0,46.0,46.0
14023,180760,GK,13.0,13.0,22.0,16.0,19.0,18.0,31.0,59.0,34.0,18.0,7.0,22.0
14024,241178,CAM,54.0,52.0,66.0,57.0,49.0,60.0,69.0,52.0,45.0,56.0,54.0,56.0
14025,203547,LDM,45.0,61.0,64.0,67.0,46.0,62.0,62.0,61.0,54.0,53.0,71.0,45.0
14026,243227,CDM,39.0,57.0,63.0,60.0,35.0,59.0,62.0,55.0,62.0,47.0,58.0,34.0
14027,144156,LCB,45.0,60.0,46.0,38.0,26.0,44.0,51.0,48.0,54.0,33.0,58.0,35.0
14028,226844,CB,25.0,62.0,51.0,30.0,22.0,46.0,66.0,54.0,72.0,20.0,60.0,38.0
14029,236316,RB,32.0,52.0,41.0,65.0,41.0,30.0,76.0,56.0,63.0,37.0,62.0,41.0
14030,240156,RM,56.0,36.0,58.0,64.0,40.0,45.0,76.0,57.0,67.0,46.0,39.0,41.0
14031,242204,CM,59.0,45.0,65.0,67.0,44.0,62.0,62.0,55.0,67.0,52.0,50.0,45.0
14032,215581,LM,52.0,37.0,60.0,57.0,54.0,55.0,88.0,48.0,75.0,63.0,25.0,58.0
14033,228637,CB,17.0,60.0,59.0,53.0,40.0,58.0,53.0,61.0,62.0,29.0,60.0,41.0
14034,243741,CB,24.0,54.0,39.0,48.0,22.0,40.0,65.0,48.0,32.0,26.0,58.0,39.0
14035,202014,RCB,23.0,56.0,51.0,48.0,28.0,50.0,44.0,53.0,70.0,25.0,61.0,39.0
14036,240926,CB,23.0,62.0,56.0,33.0,35.0,45.0,52.0,56.0,59.0,21.0,58.0,45.0
14037,183070,GK,8.0,12.0,23.0,7.0,11.0,22.0,36.0,61.0,29.0,10.0,17.0,23.0
14038,212255,GK,14.0,18.0,29.0,12.0,19.0,32.0,43.0,52.0,32.0,20.0,21.0,22.0
14039,231967,RCB,24.0,55.0,35.0,26.0,31.0,29.0,56.0,50.0,68.0,21.0,60.0,30.0
14040,243999,CDM,31.0,43.0,58.0,50.0,38.0,52.0,73.0,53.0,74.0,35.0,66.0,37.0
14041,202528,LB,43.0,52.0,67.0,57.0,60.0,63.0,54.0,66.0,65.0,46.0,61.0,33.0
14042,242720,CB,18.0,52.0,59.0,55.0,33.0,55.0,66.0,55.0,66.0,23.0,57.0,34.0
14043,190240,CB,37.0,61.0,44.0,39.0,30.0,42.0,40.0,57.0,72.0,42.0,63.0,39.0
14044,239393,ST,57.0,52.0,64.0,54.0,39.0,55.0,74.0,56.0,78.0,37.0,45.0,50.0
14045,244257,ST,61.0,54.0,62.0,75.0,32.0,46.0,69.0,58.0,55.0,50.0,21.0,50.0
14046,246049,ST,65.0,59.0,53.0,55.0,34.0,45.0,69.0,60.0,70.0,53.0,11.0,55.0
14047,224546,RM,42.0,42.0,62.0,68.0,37.0,56.0,71.0,62.0,64.0,32.0,46.0,40.0
14048,242979,ST,62.0,64.0,54.0,55.0,47.0,36.0,63.0,54.0,54.0,56.0,30.0,60.0
14049,244771,CB,26.0,58.0,47.0,29.0,28.0,33.0,63.0,51.0,64.0,33.0,60.0,36.0
14050,221732,ST,69.0,70.0,55.0,53.0,38.0,34.0,59.0,56.0,58.0,56.0,34.0,66.0
14051,234788,CB,22.0,61.0,55.0,44.0,32.0,38.0,48.0,52.0,57.0,29.0,47.0,46.0
14052,211237,RM,66.0,58.0,59.0,62.0,36.0,55.0,65.0,55.0,63.0,55.0,26.0,61.0
14053,218661,CM,57.0,52.0,71.0,66.0,56.0,66.0,55.0,52.0,53.0,44.0,35.0,55.0
14054,231461,RCM,41.0,54.0,67.0,53.0,44.0,62.0,60.0,58.0,76.0,42.0,60.0,42.0
14055,237605,CM,55.0,51.0,65.0,60.0,41.0,63.0,64.0,62.0,46.0,64.0,60.0,54.0
14056,164647,CB,25.0,59.0,55.0,41.0,45.0,52.0,52.0,58.0,67.0,52.0,55.0,45.0
14057,235303,LB,14.0,46.0,62.0,56.0,25.0,52.0,72.0,61.0,64.0,21.0,57.0,35.0
14058,241191,ST,64.0,62.0,59.0,59.0,30.0,38.0,67.0,47.0,63.0,57.0,24.0,57.0
14059,244007,ST,60.0,60.0,51.0,61.0,40.0,38.0,64.0,55.0,72.0,58.0,23.0,57.0
14060,239656,CM,45.0,56.0,69.0,58.0,47.0,65.0,61.0,55.0,59.0,36.0,60.0,46.0
14061,244009,CB,18.0,54.0,36.0,30.0,24.0,31.0,66.0,51.0,65.0,21.0,60.0,32.0
14062,210474,CDM,33.0,66.0,61.0,58.0,30.0,59.0,60.0,49.0,70.0,50.0,55.0,38.0
14063,220970,ST,58.0,56.0,56.0,55.0,34.0,43.0,67.0,61.0,77.0,53.0,34.0,61.0
14064,229930,RB,23.0,53.0,55.0,57.0,30.0,44.0,80.0,50.0,63.0,30.0,51.0,33.0
14065,236842,RW,63.0,65.0,60.0,65.0,59.0,51.0,73.0,58.0,47.0,56.0,17.0,65.0
14066,225067,LM,51.0,32.0,57.0,64.0,37.0,51.0,78.0,49.0,56.0,43.0,35.0,50.0
14067,227371,GK,13.0,17.0,21.0,19.0,19.0,22.0,46.0,54.0,21.0,14.0,19.0,21.0
14068,235563,RM,58.0,43.0,60.0,65.0,51.0,58.0,61.0,47.0,61.0,53.0,47.0,57.0
14069,215084,LCM,42.0,47.0,65.0,60.0,33.0,61.0,78.0,57.0,67.0,41.0,46.0,38.0
14070,237356,RW,59.0,45.0,59.0,62.0,34.0,55.0,73.0,60.0,75.0,47.0,45.0,48.0
14071,240428,CAM,44.0,39.0,63.0,62.0,51.0,54.0,71.0,41.0,65.0,53.0,37.0,49.0
14072,240940,ST,65.0,63.0,62.0,57.0,39.0,35.0,69.0,57.0,69.0,54.0,13.0,72.0
14073,241708,CB,28.0,60.0,56.0,38.0,30.0,50.0,53.0,51.0,60.0,32.0,62.0,39.0
14074,179757,LB,36.0,44.0,57.0,62.0,50.0,56.0,69.0,55.0,59.0,43.0,60.0,35.0
14075,234286,LM,50.0,44.0,57.0,64.0,39.0,48.0,75.0,57.0,65.0,35.0,47.0,51.0
14076,221487,ST,65.0,61.0,52.0,58.0,25.0,40.0,69.0,49.0,59.0,56.0,31.0,58.0
14077,224303,LM,58.0,51.0,57.0,63.0,43.0,47.0,73.0,53.0,57.0,54.0,35.0,53.0
14078,237359,GK,6.0,13.0,23.0,11.0,13.0,23.0,36.0,51.0,28.0,5.0,21.0,17.0
14079,202544,CB,28.0,52.0,53.0,53.0,30.0,46.0,62.0,58.0,68.0,34.0,55.0,26.0
14080,228912,GK,15.0,18.0,24.0,21.0,21.0,24.0,25.0,58.0,25.0,17.0,10.0,26.0
14081,234288,GK,9.0,13.0,14.0,8.0,13.0,18.0,33.0,54.0,33.0,10.0,19.0,12.0
14082,235824,CB,41.0,65.0,58.0,41.0,46.0,56.0,61.0,60.0,65.0,38.0,51.0,49.0
14083,203569,RM,59.0,42.0,61.0,58.0,52.0,50.0,59.0,61.0,66.0,54.0,30.0,55.0
14084,228401,CB,26.0,60.0,53.0,44.0,27.0,47.0,65.0,53.0,69.0,25.0,56.0,35.0
14085,240177,CB,27.0,62.0,44.0,35.0,31.0,45.0,59.0,47.0,54.0,21.0,60.0,39.0
14086,243505,CM,52.0,43.0,71.0,67.0,43.0,66.0,63.0,62.0,62.0,57.0,42.0,45.0
14087,244529,CDM,43.0,58.0,65.0,55.0,48.0,60.0,62.0,58.0,67.0,38.0,62.0,51.0
14088,189233,GK,12.0,12.0,18.0,16.0,12.0,21.0,31.0,62.0,39.0,14.0,13.0,17.0
14089,215090,GK,19.0,19.0,28.0,14.0,12.0,17.0,42.0,57.0,18.0,19.0,27.0,24.0
14090,225586,RM,58.0,29.0,55.0,59.0,59.0,40.0,72.0,57.0,72.0,62.0,25.0,61.0
14091,234803,GK,11.0,13.0,30.0,14.0,14.0,31.0,36.0,46.0,31.0,12.0,12.0,11.0
14092,240691,RW,61.0,43.0,53.0,64.0,44.0,48.0,74.0,58.0,51.0,52.0,61.0,62.0
14093,228148,ST,62.0,58.0,54.0,67.0,43.0,40.0,77.0,56.0,66.0,62.0,19.0,63.0
14094,229172,RB,31.0,58.0,56.0,57.0,31.0,40.0,74.0,55.0,62.0,28.0,59.0,36.0
14095,236596,CB,19.0,60.0,45.0,33.0,26.0,40.0,49.0,50.0,47.0,22.0,60.0,33.0
14096,239668,CB,38.0,56.0,60.0,55.0,37.0,53.0,55.0,62.0,61.0,38.0,62.0,42.0
14097,245812,RM,65.0,65.0,50.0,58.0,31.0,42.0,63.0,59.0,68.0,58.0,24.0,64.0
14098,229173,CB,21.0,61.0,58.0,45.0,37.0,49.0,64.0,56.0,64.0,23.0,59.0,39.0
14099,239925,CAM,42.0,25.0,67.0,64.0,55.0,56.0,74.0,54.0,67.0,32.0,35.0,38.0
14100,222007,GK,15.0,13.0,28.0,13.0,18.0,24.0,38.0,47.0,45.0,12.0,17.0,24.0
14101,225079,RDM,44.0,55.0,64.0,65.0,59.0,60.0,73.0,58.0,70.0,46.0,34.0,57.0
14102,231479,CB,20.0,55.0,38.0,31.0,33.0,30.0,58.0,51.0,56.0,29.0,59.0,42.0
14103,240439,LCB,23.0,60.0,47.0,40.0,23.0,38.0,60.0,52.0,68.0,19.0,59.0,36.0
14104,244023,CF,65.0,62.0,54.0,65.0,63.0,35.0,63.0,53.0,44.0,60.0,20.0,48.0
14105,229176,CAM,42.0,47.0,68.0,63.0,42.0,56.0,76.0,48.0,58.0,42.0,66.0,52.0
14106,232504,LB,24.0,48.0,56.0,51.0,29.0,49.0,75.0,53.0,72.0,23.0,58.0,39.0
14107,238648,CAM,52.0,30.0,60.0,64.0,56.0,56.0,90.0,50.0,64.0,54.0,39.0,47.0
14108,244536,ST,59.0,63.0,57.0,44.0,22.0,35.0,67.0,60.0,64.0,45.0,22.0,56.0
14109,208697,GK,13.0,16.0,30.0,14.0,14.0,24.0,44.0,47.0,21.0,18.0,14.0,32.0
14110,229433,GK,17.0,17.0,29.0,14.0,16.0,22.0,35.0,52.0,24.0,13.0,13.0,24.0
14111,244793,ST,57.0,80.0,49.0,48.0,27.0,21.0,45.0,64.0,59.0,57.0,21.0,50.0
14112,245817,ST,60.0,47.0,44.0,63.0,37.0,37.0,76.0,61.0,59.0,57.0,10.0,62.0
14113,203834,RS,58.0,54.0,58.0,58.0,61.0,56.0,74.0,61.0,59.0,55.0,21.0,44.0
14114,232506,GK,8.0,14.0,15.0,10.0,14.0,29.0,17.0,55.0,21.0,5.0,10.0,13.0
14115,239418,LS,55.0,58.0,63.0,63.0,45.0,54.0,67.0,54.0,68.0,60.0,41.0,52.0
14116,241210,GK,9.0,12.0,29.0,11.0,11.0,31.0,36.0,53.0,28.0,7.0,10.0,12.0
14117,203835,GK,6.0,8.0,24.0,11.0,16.0,23.0,33.0,62.0,36.0,13.0,12.0,22.0
14118,13883,RDM,58.0,49.0,64.0,56.0,58.0,57.0,59.0,56.0,66.0,63.0,59.0,63.0
14119,211259,RM,64.0,55.0,52.0,62.0,37.0,38.0,94.0,59.0,70.0,60.0,18.0,63.0
14120,226107,RCB,24.0,53.0,64.0,56.0,63.0,58.0,58.0,57.0,64.0,35.0,57.0,58.0
14121,231228,CAM,39.0,55.0,65.0,65.0,51.0,63.0,65.0,56.0,54.0,65.0,23.0,52.0
14122,182076,GK,14.0,15.0,14.0,12.0,17.0,19.0,54.0,54.0,44.0,17.0,11.0,14.0
14123,229438,LCM,42.0,55.0,66.0,57.0,43.0,65.0,62.0,58.0,62.0,46.0,53.0,55.0
14124,237630,CB,30.0,51.0,43.0,58.0,34.0,35.0,70.0,57.0,69.0,35.0,59.0,45.0
14125,210495,CB,30.0,57.0,55.0,49.0,45.0,46.0,66.0,57.0,59.0,55.0,58.0,47.0
14126,221759,GK,19.0,16.0,30.0,16.0,17.0,21.0,49.0,67.0,26.0,13.0,22.0,21.0
14127,236351,RM,37.0,49.0,62.0,61.0,36.0,56.0,72.0,50.0,74.0,53.0,59.0,41.0
14128,221760,LM,62.0,53.0,53.0,62.0,66.0,50.0,73.0,53.0,62.0,55.0,23.0,57.0
14129,156480,CB,40.0,67.0,62.0,40.0,35.0,59.0,29.0,41.0,28.0,21.0,64.0,31.0
14130,225600,LB,59.0,51.0,66.0,61.0,43.0,62.0,71.0,60.0,72.0,49.0,56.0,43.0
14131,19521,ST,56.0,59.0,58.0,59.0,27.0,47.0,62.0,59.0,80.0,51.0,41.0,56.0
14132,233281,RB,27.0,44.0,61.0,52.0,48.0,57.0,66.0,61.0,67.0,26.0,55.0,52.0
14133,238913,LM,43.0,43.0,64.0,66.0,32.0,57.0,75.0,55.0,66.0,35.0,29.0,45.0
14134,241217,GK,5.0,13.0,20.0,14.0,10.0,28.0,18.0,42.0,28.0,7.0,7.0,12.0
14135,223298,RW,54.0,51.0,62.0,60.0,49.0,57.0,69.0,57.0,74.0,58.0,52.0,56.0
14136,237378,RM,46.0,40.0,52.0,67.0,40.0,45.0,77.0,57.0,68.0,43.0,33.0,48.0
14137,239682,RM,34.0,57.0,62.0,38.0,36.0,49.0,70.0,48.0,71.0,33.0,56.0,45.0
14138,240962,ST,64.0,62.0,55.0,60.0,33.0,38.0,60.0,60.0,57.0,61.0,35.0,63.0
14139,211011,GK,15.0,13.0,30.0,23.0,16.0,28.0,43.0,53.0,21.0,16.0,13.0,24.0
14140,240451,LB,39.0,38.0,62.0,62.0,58.0,52.0,69.0,55.0,66.0,35.0,56.0,38.0
14141,221764,RM,50.0,49.0,63.0,59.0,64.0,54.0,69.0,57.0,66.0,45.0,45.0,49.0
